address,name,description,price,daily_volume,market_cap,holders,initials
0xa838be6e4b760e6061d4732d6b9f11bf578f9a76,Token for Television (TTV),TV-TWO is bringing trustless transactions to 700M Smart TVs around the globe. We are decentralizing the television landscape by tokenizing reach on the Big Screen.,$0.0009,$0,"$382,541","12,943",TTV
0x46492473755e8df960f8034877f61732d718ce96,StarCredits (STRC),Pariticipants can use a blockchain token to interact with the story on a deeper level.,$0.0848,$0,"$381,573",498,STRC
0x539efe69bcdd21a83efd9122571a64cc25e0282b,Ethereum Blue (BLUE),BLUE is anERC20 token built from the ground-up to facilitate payments and transfers without sacrificing your security.,$0.0103,$363,"$378,876","4,215",BLUE
0xac3211a5025414af2866ff09c23fc18bc97e79b1,DOVU (DOV),A token you earn and spend by sharing and changing the way you travel.,$0.0009,$318,"$378,800","2,780",DOV
0x998b3b82bc9dba173990be7afb772788b5acb8bd,BANCA (BANCA),"Decentralized intelligent blockchain-based community, using AI and Big Data.",$0.0000,"$7,604","$378,633","21,322",BANCA
0x92A5B04D0ED5D94D7a193d1d334D3D16996f4E13,Eristica TOKEN (ERT),Film a Challenge. Earn digital currency.,$0.0022,"$10,223","$376,002","6,099",ERT
0xb5dbc6d3cf380079df3b27135664b6bcf45d1869,Omix (OMX),"Shivom will enable DNA data donors to collaborate with revolutionary changemakers in biotechnology, healthcare industry, and government-ordained research institutes and contribute to an unprecedented era of medical marvels.",$0.0004,$0,"$375,714","12,224",OMX
0x2167fb82309cf76513e83b25123f8b0559d6b48f,LionCoin (LION),LION token is an ERC20 token powered by the Ethereum Blockchain. It is a utility token designed to operate inside of the CoinLion trading platform and research portal.,$0.0116,"$1,866","$373,609","2,779",LION
0x3d1ba9be9f66b8ee101911bc36d3fb562eac2244,RvT (RVT),The Decentralized & Mobile Cyber Security Token.,$0.0142,$78,"$371,776","7,587",RVT
0x2604fa406be957e542beb89e6754fcde6815e83f,Playkey (PKT),Decentralized Cloud Gaming Platform.,$0.0267,"$21,806","$371,440","10,324",PKT
0x2ecb13a8c458c379c4d9a7259e202de03c8f3d19,Block-Chain.com Token (BC),Block-chain.com is the guide to the world of blockchain and cryptocurrency.,$0.0018,$0,"$363,663","9,476",BC
0x417d6feeae8b2fcb73d14d64be7f192e49431978,SKILLCOIN (SKILL),"SKILLCOIN is cryptocurrency that enables to objectively prove job career, skills and qualities by blockchain technology.",$0.0000,$0,"$363,173","1,782",SKILL
0xee5dfb5ddd54ea2fb93b796a8a1b83c3fe38e0e6,Nerves (NER),Neuronet of Things,$0.0001,$0,"$362,612","4,889",NER
0x8db54ca569d3019a2ba126d03c37c44b5ef81ef6,DataWallet (DXT),"Datawallet provides users with a self-sovereign wallet that puts them in charge of their data, and allows them to monetize as well as utilize an asset that is rightfully theirs.",$0.0009,"$19,341","$356,226","4,958",DXT
0x1563D521ba309e2Ad9f4aFfD6f4dE9759E8d4F21,VisionX (VNX),VisionX bridges companies across industries for AI Solutions,$0.0001,"$10,694","$350,831","4,119",VNX
0xe9a95d175a5f4c9369f3b74222402eb1b837693b,ChangeNOW (NOW),ChangeNow is a fast and easy exchange service that provides simple cryptocurrency swaps without the annoying need to sign up for anything.,$0.0051,$0,"$349,137","14,479",NOW
0x55648de19836338549130b1af587f16bea46f66b,Pebbles (PBL),"Publica aims to be an evolutionary publishing platform using blockchain and cryptocurrency technology to innovate in how books are funded, distributed, bought, and read.",$0.0188,$0,"$348,530","2,283",PBL
0x2d3e7d4870a51b918919e7b851fe19983e4c38d5,UBCoin (UBC),The Ubcoin is a crypto-goods p2p exchange where anyone can safely and instantly sell any good’s and become a cryptocurrency holder.,$0.0010,$0,"$347,869","45,354",UBC
0x70861e862e1ac0c96f853c8231826e469ead37b1,DOS Network Token (DOS),DOS Network is a chain-agnostic layer 2 decentralized oracle network that offers realtime data feeds and verifiable computation power to mainstream blockchains.,$0.0026,"$378,043","$347,697","3,204",DOS
0x27c743954bce1bfaef8bcbd685527531001d88d7,Blockium Token (BOK),A P2P platform that allows traders to execute trading commands in a gamified environment.,$0.0005,"$26,423","$339,839",291,BOK
0xaa19961b6b858d9f18a115f25aa1d98abc1fdba8,LocalCoinSwap Cryptoshare (LCS),"Directly trade any cryptocurrency, using any conceivable payment method, in any geographical location.",$0.0064,$474,"$339,018","3,776",LCS
0x13c2fab6354d3790d8ece4f0f1a3280b4a25ad96,PHI Token (PHI),"PHI = Platform for Hybrid Investments, a marketplace for financial services and products both for traditional than crypto assets.",$0.0581,"$12,845","$338,894","24,773",PHI
0xf8e386eda857484f5a12e4b5daa9984e06e73705,Indorse (IND),Decentralized Professional Network powered by blockchain technology,$0.0090,$21,"$337,093","62,685",IND
0x8f0921f30555624143d427b340b1156914882c10,Flyp.me (FYP),Aims to be an instant crypto exchange that is private and secure.,$0.0191,$5,"$336,617",982,FYP
0x461733c17b0755ca5649b6db08b3e213fcf22546,ATN (ATN),"ATN is a global artificial intelligence API marketplace where developers, technology suppliers and buyers come together to access and develop new and innovative forms of A.I. technology.",$0.0040,$0,"$333,433","17,213",ATN
0xb802b24e0637c2b87d2e8b7784c055bbe921011a,EthereumMovieVenture (EMV),Ethereum Movie Venture is a blockchain based movie platform.,$0.0504,$0,"$331,091","3,570",EMV
0x6863be0e7cf7ce860a574760e9020d519a8bdc47,On.Live (ONL),The marketplace for paid advice live broadcast and computing power,$0.0152,"$2,409","$329,501","5,258",ONL
0x05d412ce18f24040bb3fa45cf2c69e506586d8e8,MFTU (MFTU),Coin for custom CyberFM 'Mainstream For The Underground' royalty payments.,$0.0003,$154,"$329,473","18,695",MFTU
0x7703c35cffdc5cda8d27aa3df2f9ba6964544b6e,Pylon (PYLNT),P2P Distributed Green Energy Market.,$0.6840,"$2,345","$325,954",816,PYLNT
0xee4458e052b533b1aabd493b5f8c4d85d7b263dc,Blockpass (PASS),A user-centric self-sovereign Identity Portal for regulated industries and the Internet of Everything,$0.0019,"$17,657","$325,712","39,844",PASS
0x24dcc881e7dd730546834452f21872d5cb4b5293,Data Transaction Token (XD),"The digital asset, Data Transaction Token, is used to initiate private data transactions by users onto the public Ethereum Blockchain, rendering each transaction immutable.",$0.0016,"$4,903","$324,008","1,247",XD
0x03806ce5ef69bd9780edfb04c29da1f23db96294,TESLA (TSL),Energo Labs integrates blockchain into the energy sector to establish Decentralized Autonomous Energy (DAE) communities where energy is a digital asset that can be traded for several applications.,$0.0005,"$1,542","$315,921","4,260",TSL
0x554ffc77f4251a9fb3c0e3590a6a205f8d4e067d,ZMINE Token (ZMN),ZMINE Token will be available for purchasing and exchanging for GPUs and use our mining services.,$0.0019,$205,"$313,746","1,271",ZMN
0x146d8d942048ad517479c9bab1788712af180fde,Mobile Integrated Blockchain (MIB),MIB coin is a Mobile Mining based Blockchain that has constructed an ecosystem that minimizes the maintenance of Blockchain Network.,$0.0048,"$2,033","$309,459","7,378",MIB
0xfedae5642668f8636a11987ff386bfd215f942ee,PolicyPal Network (PAL),Dual-Layered Protocol for Financial Assets,$0.0007,$626,"$308,578","24,611",PAL
0x90528aeb3a2b736b780fd1b6c478bb7e1d643170,XPlay (XPA),XPA aims to seamlessly bridges the gap between cryptocurrency and real world assets,$0.0053,$0,"$305,881",336,XPA
0x923108a439c4e8c2315c4f6521e5ce95b44e9b4c,Devery.io (EVE),"A blockchain powered, open-source, product verification protocol.",$0.0048,$61,"$303,047","3,603",EVE
0x14c926f2290044b647e1bf2072e67b495eff1905,Bethereum (BETHER),"Bethereum is a decentralised, social-betting platform based on Ethereum technology and Smart Contracts. Bether is the digital ERC-223 token powering the Bethereum solution.",$0.0006,"$13,056","$302,708","7,512",BETHER
0x43567eb78638A55bbE51E9f9FB5B2D7AD1F125aa,HAC Token (HAC),(“HACKSPACE”) is a fund based platform that finances innovative hardware startup teams with cutting edge products and technologies.,$0.0009,$0,"$298,562",648,HAC
0xe5b826ca2ca02f09c1725e9bd98d9a8874c30532,ZEON (ZEON),"New Blockchain platform: decentralised financial services, minimising complexity and user's risk, insurance services on blockchain.",$0.0000,"$54,394","$294,747","33,203",ZEON
0x83e2be8d114f9661221384b3a50d24b96a5653f5,0xcert Protocol Token (ZXC),"Create, own, and validate unique assets on the blockchain.",$0.0009,"$49,530","$294,107","13,903",ZXC
0x5c743a35E903F6c584514ec617ACEe0611Cf44f3,Experty (EXY),emocratizing the digital consultations market,$0.0108,"$23,272","$292,957","6,095",EXY
0x999967e2ec8a74b7c8e9db19e039d920b31d39d0,TieToken (TIE),"A public, distributed and decentralized database with one common thread: trust. Enforced by integrated fault tolerance, incentive schemes and smart contracts.",$0.0071,$0,"$290,608",916,TIE
0x2aec18c5500f21359ce1bea5dc1777344df4c0dc,FarmaTrust Token (FTT),"The global tracking system which provides security to the pharmaceutical companies, governments, regulators and the public, that counterfeit drugs do not enter the supply chain.",$0.0005,$6,"$288,832","6,132",FTT
0x47bc01597798dcd7506dcca36ac4302fc93a8cfb,Crowd Machine Compute Token (CMCT),"Crowd Machine is an advanced distributed computer.
Embedded within the computer is an app development engine that requires no coding, enabling anyone to create decentralized apps and smart contracts without limitation.",$0.0006,"$1,636","$281,101","3,337",CMCT
0xedd7c94fd7b4971b916d15067bc454b9e1bad980,Zippie (ZIPT),The Zipper token pre-sale concluded on the 3rd of January 2018 after reached the $3M hard cap one day before the planned end date.,$0.0010,$94,"$276,986","2,709",ZIPT
0x662abcad0b7f345ab7ffb1b1fbb9df7894f18e66,CarTaxi (CTX),A blockchain platform based on Ethereum for automated service for car towing.,$0.0069,$0,"$276,113","3,325",CTX
0x3c4a3ffd813a107febd57b2f01bc344264d90fde,EnergiToken (ETK),EnergiToken rewards energy saving behaviour. Our blockchain solution will create a platform to reward energy efficient behaviour through EnergiToken.,$0.0001,$0,"$274,580","21,361",ETK
0x2baac9330cf9ac479d819195794d79ad0c7616e3,AdBank (ADB),"Online advertising platform, middleman-free.",$0.0004,"$38,638","$273,038","5,159",ADB
0xff2b3353c3015e9f1fbf95b9bda23f58aa7ce007,BitScreenerToken (BITX),"BitScreener is a trusted real-time crypto-tracking platform, available on Android, iOS and Web. It is now integrating crowdsourcing financial data ecosystem on blockchain.",$0.0017,"$14,798","$271,570","3,420",BITX
0x84f7c44b6fed1080f647e354d552595be2cc602f,Bigbom (BBO),"Bigbom Eco serves as a decentralized advertising ecosystem for all parties involved in online advertising, inclusive of advertisers, service providers, content publishers, advertising channels, platforms and more.",$0.0008,"$262,942","$271,482","3,122",BBO
0xbc86727e770de68b1060c91f6bb6945c73e10388,Ink Protocol (XNK),Peer-to-peer transactions on any platform.,$0.0008,"$91,479","$267,825","10,730",XNK
0x52fb36c83ad33c1824912fc81071ca5eeb8ab390,Fidelium Token (FID),Cross-Exchange Trading Platform,$0.0023,$0,"$265,656",555,FID
0x263c618480dbe35c300d8d5ecda19bbb986acaed,MOT (MOT),"To build a decentralized, privacy-preserving ecosystem of financial products, services, and applications with unrestricted access for all.",$0.0069,"$1,782","$265,213","40,574",MOT
0x06147110022b768ba8f99a8f385df11a151a9cc8,ACE (ACE),"ACE is a utility token, that serves as a form of access to the TokenStars platform and its internal currency.
TokenStars is the first talent management platform on the blockchain, that will connect talents & celebrities with fans and advertisers.",$0.0224,"$58,841","$265,201",582,ACE
0x02725836ebf3ecdb1cdf1c7b02fcbbfaa2736af8,BitAir (BTCA),Payments solutions for the travel industry.,$0.0004,$0,"$264,841","4,295",BTCA
0x2344871f523cbb28a4f60045531184cf1f03ad24,RoBET - Truly Decentralized Sportsbetting (ROBET),RoBet is an Ethereum based sportsbook platform regulated by smart contracts.,$0.3312,$0,"$264,504",222,ROBET
0xbac7a1798350cdf2dbfe0c210c2c9861223f4b31,Moneynet Coin (MNC),Incentive Social Network Service,$0.0001,$0,"$264,330",413,MNC
0xf8e06e4e4a80287fdca5b02dccecaa9d0954840f,TGAME (TGAME),The trusted smart contracts based IGaming platform,$0.0031,"$24,034","$254,743","5,835",TGAME
0x5c3a228510d246b78a3765c20221cbf3082b44a4,Storiqa (STQ),crypto marketplace- Sell and buy goods with cryptocurrencies,$0.0000,"$19,917","$251,385","57,772",STQ
0x8578530205cecbe5db83f7f29ecfeec860c297c2,AOG (AOG),Smartofgiving (AOG) is an idea-turned-reality that envisioned a unique model to generate funds for charities without asking for monetary donation.,$0.0033,"$2,552","$245,018",916,AOG
0x4355fC160f74328f9b383dF2EC589bB3dFd82Ba0,Opus (OPT),Decentralised music platform built on Ethereum and IPFS.,$0.0017,$4,"$243,827","3,093",OPT
0x88a3e4f35d64aad41a6d4030ac9afe4356cb84fa,Presearch (PRE),"Presearch is a decentralized search engine, powered by the community.",$0.0016,"$4,223","$243,599","4,678",PRE
0x3adfc4999f77d04c8341bac5f3a76f58dff5b37a,Privatix (PRIX),Internet Broadband Marketplace powered by P2P VPN Network on Blockchain.,$0.2215,"$1,248","$242,965","1,635",PRIX
0xe2e6d4be086c6938b53b22144855eef674281639,Link Platform (LNK),Link Platform Token is distributed to people around the world to promote a decentralized way of holding value.,$14.7876,$0,"$242,742",289,LNK
0xfd107b473ab90e8fbd89872144a3dc92c40fa8c9,LALA (LALA),LaLa is a new age one-stop Wallet based on ethereum and hyperledger blockchains allowing investors to capitalise on the rise of blockchain as well as the underbanked into the financial ecosystem.,$0.0010,$0,"$241,080","5,639",LALA
0x865d176351f287fe1b0010805b110d08699c200a,BananaCoin Extended (BCO),"first environmentall friendly plantation in Laos which has released a utility token based on Ethereum, pegged to the export price of 1 kg of bananas.",$0.0354,$35,"$240,967","2,621",BCO
0x763186eb8d4856d536ed4478302971214febc6a9,Better Betting (BETR),The betting crypto-currency that will establish truly decentralized sports betting on the internet.,$0.0008,$6,"$226,138","2,468",BETR
0x95c9bd1f81cee7391da3eac81693e60f3292c1e0,LinfinityCoin (LFC),"As a reliable distributed business platform based on Blockchain, Internet of Things, and Big Data technology.",$0.0002,"$650,462","$224,354","9,845",LFC
0xe8a1df958be379045e2b46a31a98b93a2ecdfded,ESZCoin (ESZ),EtherSportz is being developed as an online based eSports tournament platform for popular games.,$0.0757,$0,"$224,321",545,ESZ
0xf03f8d65bafa598611c3495124093c56e8f638f0,VIEW (VIEW),Viewly Alpha is an experimental video platform with tokenized incentives.,$0.0064,$201,"$223,372","1,613",VIEW
0x501262281b2ba043e2fbf14904980689cddb0c78,Mithril Ore (MORE),"Mithril Ore is a Casper Ethereum Staking Pool. Participation in Casper may be limited due to complexity, network-congestion, and/or lack of funds. This token allows participation by resolving these variables.",$16.9566,$402,"$216,224",37,MORE
0x2859021ee7f2cb10162e67f33af2d22764b31aff,Silent Notary Token (SNTR),"SilentNotary is a multiplatform decentralized service for confirmation of event existence. SilentNotary converts an event into legally significant evidence, excluding the possibility of falsification.",$0.0000,"$58,985","$216,041","35,735",SNTR
0x05c7065d644096a4e4c3fe24af86e36de021074b,LendConnect (LCT),Aims to be a passive-income-generating Platform.,$0.0998,$0,"$215,641","1,504",LCT
0x8810c63470d38639954c6b41aac545848c46484a,Aditus (ADI),"Aditus is a revolutionary new platform bringing the world of luxury to crypto-affluents, through a privacy-centric decentralised network utilising smart contracts and blockchain technology.",$0.0009,"$47,188","$214,126","12,603",ADI
0x1a0f2ab46ec630f9fd638029027b552afa64b94c,Aston X (ATX),Document Distribution Platform,$0.0003,$291,"$209,373","1,724",ATX
0x40adfc7c23c22cc06f94f199a4750d7196f46fbe,Coinchase Token (CCH),"Coinchase is a community-based cryptocurrency financial services network. Services including: Blockchain crowdfunding, cryptocurrency savings, cryptocurrency lending, and cryptocurrency games.",$0.0001,"$17,086","$204,409","3,358",CCH
0x1c79ab32c66acaa1e9e81952b8aaa581b43e54e7,TEAM (TEAM),"TEAM is a utility token for TokenStars - the talent management platform, that connects sports & entertainment stars with fans and advertisers, bringing interaction between them to a new level.",$0.0172,"$4,999","$203,718","4,350",TEAM
0xec491c1088eae992b7a214efb0a266ad0927a72a,AB-CHAIN RTB token (RTB),"ADS IN BLOCKCHAIN ADVERTISING NETWORK.
Online advertising enhanced by blockchain and AI technologies.",$0.0106,$0,"$203,576","1,753",RTB
0x88FCFBc22C6d3dBaa25aF478C578978339BDe77a,Katalyse (KAT),FundYourselfNow is a simple platform to allow project creators/promoters to raise funds for their projects using cryptocurrencies without the need of technical knowledge.,$0.2312,$0,"$202,905","1,425",KAT
0x4ce6b362bc77a24966dda9078f9cef81b3b886a7,NPER (NPER),NPER is a project that implements a global IP platform on blockchain main network,$0.0029,"$25,961","$200,708","2,366",NPER
0x13f25cd52b21650caa8225c9942337d914c9b030,realchain (RCT),Real chain providing authentication services to the public to reduce fraud in the transaction of consumer goods and collectibles.,$0.0005,"$17,289","$198,778","123,303",RCT
