,BTC_close,BTC_high,BTC_low,time,BTC_volume,_BTC_RETURNS,_TO_EXCHANGE_TRANSACTIONS,_FROM_EXCHANGE_TRANSACTIONS,_ONCHAIN_TRANSACTIONS,_ONCHAIN_VOLUME,close,high,low,volume,_RETURNS,_INTERCEPT,_REALIZED_VOL,_VOL_PROXY,_NEGATIVE_RETURNS,_BTC_REALIZED_VOL,_BTC_VOL_PROXY,_BTC_NEGATIVE_RETURNS
72,8925.05,9381.84,8901.25,2018-04-27,615236653.23,-0.03975687321970334,50,160,210,6.845147193129751e+24,1.489e-05,1.585e-05,1.489e-05,208.25,-0.06184853969036119,1,98.18151298392372,38.25241861830184,1,63.11207966691431,15.806089682075644,1
73,9350.98,9427.46,8875.03,2018-04-28,569210474.47,0.04661922075143288,289,104,393,6.196675287296648e+24,1.539e-05,1.568e-05,1.469e-05,246.14,0.033028101154869205,1,52.43048515948304,10.908554658962725,0,74.00571865434691,21.733517434708297,0
74,9415.64,9573.23,9170.17,2018-04-29,593685222.16,0.006890985789501869,26,99,125,3.6942828682213975e+24,1.573e-05,1.653e-05,1.53e-05,242.11,0.02185176921939913,1,34.688608236783,4.774998180178793,0,10.939100812262364,0.47485685151116697,0
75,9244.86,9462.61,9128.2,2018-04-30,536130936.24,-0.018304415028127963,53,129,182,2.5319635017645485e+24,1.547e-05,1.621e-05,1.536e-05,199.78,-0.01666705248521083,1,26.458125578598818,2.7779063854477255,1,29.057358035364572,3.350516095219568,1
76,9073.81,9246.96,8822.64,2018-05-01,565279945.87,-0.01867547932760516,110,125,235,3.741295216641763e+24,1.554e-05,1.564e-05,1.505e-05,246.37,0.004514680354525069,1,7.166832880215803,0.20382338703534603,0,29.64640434946099,3.4877352811580766,1
77,9250.18,9272.63,8213.71,2018-05-02,486415829.86,0.019250768718352518,83,94,177,8.29541381587943e+24,1.589e-05,1.651e-05,1.548e-05,193.67,0.022272635609123625,1,35.35671291822099,4.960702969768017,0,30.559647945347812,3.7059209624749982,0
78,9752.34,9826.42,9168.63,2018-05-03,720254380.66,0.052864245419902645,63,114,177,5.217310917797167e+24,1.789e-05,1.959e-05,1.588e-05,393.84,0.11855191697200418,1,188.19533385473898,140.5455701773697,0,83.91938797688826,27.946284438156976,0
79,9706.57,9825.86,9540.36,2018-05-04,619167602.45,-0.004704280394784988,82,189,271,5.669265372218277e+24,1.816e-05,1.986e-05,1.736e-05,232.83,0.014979475652518559,1,23.779180408027976,2.243846908243963,0,7.46781361327133,0.22130254032758398,1
80,9861.52,9998.41,9689.74,2018-05-05,668359671.46,0.015837339128818684,72,160,232,7.170209336897103e+24,1.704e-05,1.828e-05,1.694e-05,209.43,-0.06365785177197658,1,101.0537068711589,40.52322092222942,1,25.14099645830993,2.5082131068121134,0
81,9662.98,9976.62,9437.89,2018-05-06,660802930.05,-0.02033822568396282,57,144,201,5.74045180940216e+24,1.7100000000000002e-05,1.798e-05,1.597e-05,221.56,0.0035149421074436304,1,5.579797613452599,0.1235481801868027,0,32.28593236084396,4.1364342397180485,1
82,9374.04,9686.26,9196.59,2018-05-07,658930002.37,-0.030357922651196745,75,138,213,1.039457602375865e+25,2.251e-05,2.3100000000000002e-05,1.642e-05,450.22,0.2748811914100262,1,436.36036353604464,755.5966939099546,0,48.19170819336244,9.216034676960444,1
83,9186.52,9471.05,9072.26,2018-05-08,548067734.61,-0.020206974430243108,86,168,254,6.380082492510465e+24,2.169e-05,2.412e-05,2.032e-05,308.64,-0.0371083300798567,1,58.90764777612089,13.770281613155975,1,32.0775774548763,4.083218156244987,1
84,9313.91,9383.49,8975.6,2018-05-09,545192773.63,0.013771789457411643,129,267,396,1.1411225290495615e+25,2.347e-05,2.347e-05,1.995e-05,196.31,0.07887168502414887,1,125.2049184351095,62.2074269854855,0,21.86203800758923,1.8966218485927446,0
85,9017.65,9390.85,8993.3,2018-05-10,575474102.97,-0.03232521366104635,48,245,293,5.561069258205609e+24,2.4e-05,2.544e-05,2.258e-05,361.39,0.022330820485013447,1,35.44907854522359,4.986655435338962,0,51.314685854492915,10.449194382322974,1
86,8393.33,9017.87,8345.45,2018-05-11,759345760.53,-0.07174642517193419,73,261,334,1.2629793032726976e+25,2.137e-05,2.513e-05,2.004e-05,209.42,-0.11606576101688937,1,184.24868362808678,134.71260880429676,1,113.89391907770631,51.475495249519525,1
87,8459.31,8639.31,8141.52,2018-05-12,658449337.02,0.007830267200798602,61,190,251,4.49914840981256e+24,2.195e-05,2.366e-05,1.881e-05,178.64,0.026779070190123377,1,42.51045603876689,7.171186002475545,0,12.430163827498903,0.6131308443590238,0
88,8680.42,8753.32,8303.78,2018-05-13,524822294.3,0.025802304590191838,60,220,280,6.024733664333388e+24,2.194e-05,2.332e-05,2.064e-05,153.81,-0.00045568467409573543,1,0.7233769943532934,0.0020764852220573663,1,40.959888718793046,6.657589221650348,0
89,8662.45,8871.74,8290.82,2018-05-14,635971961.68,-0.0020723221048246643,43,396,439,9.87080595087166e+24,2.729e-05,2.732e-05,2.122e-05,341.29,0.2182088798731634,1,346.3958580062139,476.15115255500655,0,3.2897093554710377,0.04294518906144927,1
90,8468.66,8843.33,8420.08,2018-05-15,545197297.23,-0.02262530177636002,34,320,354,1.2110537918564504e+25,2.764e-05,2.878e-05,2.55e-05,439.95,0.012743664179222236,1,20.229939725966144,1.6240097671279194,0,35.916553102822704,5.119042804713598,1
